Year,First_Area,Child_Area,Type,Storage
2017,B,59,product_14,92
2017,B,59,product_15,27
2017,B,59,product_17,47
2017,B,59,product_18,922
2017,B,59,product_19,1
2017,B,59,product_21,61
2017,B,59,product_3,1861
2017,B,59,product_31,4
2017,B,59,product_37,118
2017,B,59,product_38,3
2017,B,59,product_40,18
2017,B,59,product_42,98
2017,B,59,product_43,25
2017,B,59,product_45,281
2017,B,59,product_48,24
2017,B,59,product_5,82
2017,B,59,product_50,169
2017,B,59,product_54,70
2017,B,59,product_55,397
2017,B,59,product_58,7
2017,B,59,product_60,3
2017,B,59,product_63,202
2017,B,59,product_64,143
2017,B,59,product_67,72
2017,B,59,product_68,29
2017,B,59,product_7,17
2017,B,59,product_8,2528
2017,B,62,product_18,2
2017,B,62,product_3,2
2017,B,62,product_37,8
2017,B,62,product_42,3
2017,B,62,product_54,1
2017,B,62,product_63,1
2017,B,62,product_8,2
2017,B,64,product_1,3
2017,B,64,product_14,27
2017,B,64,product_15,1
2017,B,64,product_17,14
2017,B,64,product_18,74
2017,B,64,product_3,248
2017,B,64,product_37,41
2017,B,64,product_38,1
2017,B,64,product_42,14
2017,B,64,product_43,5
2017,B,64,product_45,14
2017,B,64,product_48,2
2017,B,64,product_5,13
2017,B,64,product_54,2
2017,B,64,product_55,83
2017,B,64,product_63,36
2017,B,64,product_64,30
2017,B,64,product_8,237
2017,B,67,product_14,19
2017,B,67,product_15,2
2017,B,67,product_17,6
2017,B,67,product_18,80
2017,B,67,product_21,277
2017,B,67,product_3,175
2017,B,67,product_37,23
2017,B,67,product_42,1
2017,B,67,product_43,4
2017,B,67,product_45,9
2017,B,67,product_48,3
2017,B,67,product_54,2
2017,B,67,product_55,80
2017,B,67,product_60,1
2017,B,67,product_63,20
2017,B,67,product_64,16
2017,B,67,product_7,1
2017,B,67,product_8,353
2017,B,76,product_14,9
2017,B,76,product_15,2
2017,B,76,product_18,5
2017,B,76,product_21,7
2017,B,76,product_3,37
2017,B,76,product_31,1
2017,B,76,product_37,39
2017,B,76,product_42,2
2017,B,76,product_43,5
2017,B,76,product_45,2
2017,B,76,product_48,2
2017,B,76,product_55,14
2017,B,76,product_63,13
2017,B,76,product_64,1
2017,B,76,product_8,71
2017,B,77,product_1,5
2017,B,77,product_14,13
2017,B,77,product_15,4
2017,B,77,product_17,2
2017,B,77,product_18,14
2017,B,77,product_21,114
2017,B,77,product_3,42
2017,B,77,product_31,2
2017,B,77,product_37,12
2017,B,77,product_42,5
2017,B,77,product_43,1
2017,B,77,product_45,4
2017,B,77,product_48,2
2017,B,77,product_54,2
2017,B,77,product_55,26
2017,B,77,product_60,11
2017,B,77,product_63,2
2017,B,77,product_64,5
2017,B,77,product_7,3
2017,B,77,product_8,152
2017,B,82,product_14,22
2017,B,82,product_15,6
2017,B,82,product_17,1
2017,B,82,product_18,5
2017,B,82,product_3,7
2017,B,82,product_37,33
2017,B,82,product_42,2
2017,B,82,product_43,1
2017,B,82,product_45,3
2017,B,82,product_48,1
2017,B,82,product_55,36
2017,B,82,product_64,2
2017,B,82,product_67,1
2017,B,82,product_8,96
2017,B,83,product_14,18
2017,B,83,product_15,2
2017,B,83,product_17,1
2017,B,83,product_18,56
2017,B,83,product_3,92
2017,B,83,product_31,2
2017,B,83,product_37,17
2017,B,83,product_38,1
2017,B,83,product_40,1
2017,B,83,product_42,30
2017,B,83,product_43,1
2017,B,83,product_45,34
2017,B,83,product_48,1
2017,B,83,product_5,2
2017,B,83,product_50,2
2017,B,83,product_55,24
2017,B,83,product_63,1
2017,B,83,product_64,2
2017,B,83,product_8,47
2017,B,87,product_1,1
2017,B,87,product_14,26
2017,B,87,product_15,4
2017,B,87,product_17,2
2017,B,87,product_18,56
2017,B,87,product_3,100
2017,B,87,product_35,1
2017,B,87,product_37,29
2017,B,87,product_38,2
2017,B,87,product_40,1
2017,B,87,product_42,18
2017,B,87,product_43,2
2017,B,87,product_45,25
2017,B,87,product_48,4
2017,B,87,product_54,1
2017,B,87,product_55,36
2017,B,87,product_63,7
2017,B,87,product_64,13
2017,B,87,product_67,4
2017,B,87,product_68,3
2017,B,87,product_7,2
2017,B,87,product_8,91
2017,B,89,product_14,11
2017,B,89,product_17,2
2017,B,89,product_18,3
2017,B,89,product_3,5
2017,B,89,product_31,1
2017,B,89,product_37,5
2017,B,89,product_42,2
2017,B,89,product_43,1
2017,B,89,product_55,22
2017,B,89,product_64,3
2017,B,89,product_8,31
2017,B,95,product_1,1
2017,B,95,product_14,11
2017,B,95,product_15,2
2017,B,95,product_17,3
2017,B,95,product_18,24
2017,B,95,product_21,15
2017,B,95,product_3,95
2017,B,95,product_37,53
2017,B,95,product_42,7
2017,B,95,product_45,10
2017,B,95,product_5,2
2017,B,95,product_55,17
2017,B,95,product_63,2
2017,B,95,product_64,10
2017,B,95,product_8,98
2017,B,100,product_14,11
2017,B,100,product_15,3
2017,B,100,product_18,2
2017,B,100,product_3,19
2017,B,100,product_31,1
2017,B,100,product_37,42
2017,B,100,product_42,1
2017,B,100,product_43,2
2017,B,100,product_45,1
2017,B,100,product_5,3
2017,B,100,product_55,44
2017,B,100,product_60,17
2017,B,100,product_63,2
2017,B,100,product_64,5
2017,B,100,product_8,64
2017,B,105,product_14,9
2017,B,105,product_17,6
2017,B,105,product_18,3
2017,B,105,product_3,21
2017,B,105,product_37,12
2017,B,105,product_48,1
2017,B,105,product_55,12
2017,B,105,product_63,2
2017,B,105,product_8,41
2017,B,109,product_14,2
2017,B,109,product_18,3
2017,B,109,product_3,5
2017,B,109,product_37,3
2017,B,109,product_38,1
2017,B,109,product_45,2
2017,B,109,product_55,4
2017,B,109,product_66,1
2017,B,109,product_7,2
2017,B,109,product_8,64
2017,B,110,product_14,10
2017,B,110,product_15,1
2017,B,110,product_17,2
2017,B,110,product_18,2
2017,B,110,product_3,15
2017,B,110,product_37,14
2017,B,110,product_42,2
2017,B,110,product_45,1
2017,B,110,product_48,1
2017,B,110,product_55,19
2017,B,110,product_63,1
2017,B,110,product_64,2
2017,B,110,product_7,1
2017,B,110,product_8,37
2017,B,111,product_14,12
2017,B,111,product_15,10
2017,B,111,product_18,7
2017,B,111,product_21,3
2017,B,111,product_3,31
2017,B,111,product_31,1
2017,B,111,product_37,60
2017,B,111,product_42,1
2017,B,111,product_43,2
2017,B,111,product_45,3
2017,B,111,product_54,1
2017,B,111,product_55,48
2017,B,111,product_60,1
2017,B,111,product_64,7
2017,B,111,product_8,131
2017,B,119,product_14,16
2017,B,119,product_15,4
2017,B,119,product_18,7
2017,B,119,product_3,18
2017,B,119,product_31,2
2017,B,119,product_37,9
2017,B,119,product_38,2
2017,B,119,product_42,5
2017,B,119,product_43,2
2017,B,119,product_55,13
2017,B,119,product_63,1
2017,B,119,product_64,6
2017,B,119,product_7,2
2017,B,119,product_8,29
2017,B,121,product_1,26
2017,B,121,product_14,29
2017,B,121,product_15,6
2017,B,121,product_17,13
2017,B,121,product_18,304
2017,B,121,product_21,17
2017,B,121,product_3,550
2017,B,121,product_31,3
2017,B,121,product_37,66
2017,B,121,product_38,22
2017,B,121,product_42,13
2017,B,121,product_43,5
2017,B,121,product_45,63
2017,B,121,product_46,5
2017,B,121,product_48,3
2017,B,121,product_5,23
2017,B,121,product_50,57
2017,B,121,product_54,12
2017,B,121,product_55,246
2017,B,121,product_60,7
2017,B,121,product_63,24
2017,B,121,product_64,41
2017,B,121,product_67,18
2017,B,121,product_68,2
2017,B,121,product_7,4
2017,B,121,product_8,568
2017,B,125,product_14,6
2017,B,125,product_15,2
2017,B,125,product_18,7
2017,B,125,product_21,1
2017,B,125,product_3,13
2017,B,125,product_42,4
2017,B,125,product_63,2
2017,B,125,product_64,4
2017,B,125,product_8,13
2017,B,133,product_14,5
2017,B,133,product_17,2
2017,B,133,product_18,18
2017,B,133,product_3,32
2017,B,133,product_38,4
2017,B,133,product_42,16
2017,B,133,product_43,1
2017,B,133,product_45,14
2017,B,133,product_5,1
2017,B,133,product_55,5
2017,B,133,product_64,3
2017,B,133,product_8,16
2017,B,134,product_14,2
2017,B,134,product_15,2
2017,B,134,product_3,1
2017,B,134,product_55,2
2017,B,134,product_64,1
2017,B,134,product_8,9
2017,B,152,product_18,4
2017,B,152,product_3,3
2017,B,152,product_64,4
2017,B,152,product_8,5
2017,B,163,product_14,1
2017,B,163,product_15,1
2017,B,163,product_17,1
2017,B,163,product_18,29
2017,B,163,product_21,22
2017,B,163,product_3,33
2017,B,163,product_37,11
2017,B,163,product_42,5
2017,B,163,product_45,2
2017,B,163,product_48,3
2017,B,163,product_55,16
2017,B,163,product_56,2
2017,B,163,product_60,3
2017,B,163,product_63,8
2017,B,163,product_8,76
2017,B,165,product_14,21
2017,B,165,product_15,6
2017,B,165,product_17,11
2017,B,165,product_18,113
2017,B,165,product_3,141
2017,B,165,product_31,1
2017,B,165,product_37,24
2017,B,165,product_38,2
2017,B,165,product_40,1
2017,B,165,product_42,28
2017,B,165,product_43,2
2017,B,165,product_45,27
2017,B,165,product_46,1
2017,B,165,product_48,2
2017,B,165,product_5,7
2017,B,165,product_54,5
2017,B,165,product_55,68
2017,B,165,product_63,15
2017,B,165,product_64,3
2017,B,165,product_67,2
2017,B,165,product_7,3
2017,B,165,product_8,84
2017,B,167,product_14,9
2017,B,167,product_15,1
2017,B,167,product_18,43
2017,B,167,product_3,186
2017,B,167,product_37,16
2017,B,167,product_42,4
2017,B,167,product_43,1
2017,B,167,product_45,17
2017,B,167,product_48,3
2017,B,167,product_5,2
2017,B,167,product_55,18
2017,B,167,product_56,1
2017,B,167,product_63,11
2017,B,167,product_64,6
2017,B,167,product_7,1
2017,B,167,product_8,126
2017,B,175,product_14,7
2017,B,175,product_15,4
2017,B,175,product_18,19
2017,B,175,product_21,3
2017,B,175,product_3,81
2017,B,175,product_37,15
2017,B,175,product_38,1
2017,B,175,product_42,12
2017,B,175,product_43,1
2017,B,175,product_45,5
2017,B,175,product_48,1
2017,B,175,product_5,3
2017,B,175,product_54,3
2017,B,175,product_55,62
2017,B,175,product_56,1
2017,B,175,product_60,4
2017,B,175,product_64,15
2017,B,175,product_8,91
2017,B,179,product_1,1
2017,B,179,product_14,3
2017,B,179,product_18,1
2017,B,179,product_21,8
2017,B,179,product_3,13
2017,B,179,product_37,3
2017,B,179,product_43,1
2017,B,179,product_46,1
2017,B,179,product_55,10
2017,B,179,product_60,1
2017,B,179,product_63,2
2017,B,179,product_8,21
2017,B,181,product_15,1
2017,B,181,product_3,4
2017,B,181,product_37,6
2017,B,181,product_64,1
2017,B,181,product_8,54
2017,B,183,product_14,16
2017,B,183,product_15,1
2017,B,183,product_17,1
2017,B,183,product_18,1
2017,B,183,product_3,40
2017,B,183,product_37,5
2017,B,183,product_42,1
2017,B,183,product_45,1
2017,B,183,product_5,1
2017,B,183,product_55,27
2017,B,183,product_64,4
2017,B,183,product_8,55
2017,B,187,product_14,76
2017,B,187,product_15,14
2017,B,187,product_17,21
2017,B,187,product_18,796
2017,B,187,product_19,1
2017,B,187,product_3,1119
2017,B,187,product_31,7
2017,B,187,product_37,102
2017,B,187,product_38,23
2017,B,187,product_40,14
2017,B,187,product_42,217
2017,B,187,product_43,8
2017,B,187,product_45,291
2017,B,187,product_46,2
2017,B,187,product_48,12
2017,B,187,product_5,28
2017,B,187,product_54,8
2017,B,187,product_55,106
2017,B,187,product_60,4
2017,B,187,product_63,4
2017,B,187,product_64,47
2017,B,187,product_67,5
2017,B,187,product_7,4
2017,B,187,product_8,651
2017,B,201,product_14,3
2017,B,201,product_15,1
2017,B,201,product_17,2
2017,B,201,product_18,2
2017,B,201,product_21,3
2017,B,201,product_3,2
2017,B,201,product_37,6
2017,B,201,product_46,1
2017,B,201,product_55,10
2017,B,201,product_63,1
2017,B,201,product_64,1
2017,B,201,product_8,52
2017,B,205,product_14,9
2017,B,205,product_15,2
2017,B,205,product_18,27
2017,B,205,product_3,60
2017,B,205,product_37,6
2017,B,205,product_42,16
2017,B,205,product_45,26
2017,B,205,product_55,7
2017,B,205,product_60,1
2017,B,205,product_64,2
2017,B,205,product_8,36
2017,B,207,product_14,8
2017,B,207,product_17,1
2017,B,207,product_18,2
2017,B,207,product_3,3
2017,B,207,product_37,19
2017,B,207,product_38,1
2017,B,207,product_43,1
2017,B,207,product_55,5
2017,B,207,product_64,2
2017,B,207,product_8,6
2017,B,209,product_14,1
2017,B,209,product_15,1
2017,B,209,product_18,2
2017,B,209,product_21,6
2017,B,209,product_3,8
2017,B,209,product_37,2
2017,B,209,product_5,2
2017,B,209,product_55,7
2017,B,209,product_8,28
2017,B,229,product_15,2
2017,B,229,product_17,4
2017,B,229,product_18,1
2017,B,229,product_3,42
2017,B,229,product_37,6
2017,B,229,product_42,2
2017,B,229,product_45,7
2017,B,229,product_5,1
2017,B,229,product_55,29
2017,B,229,product_56,3
2017,B,229,product_63,6
2017,B,229,product_64,1
2017,B,229,product_8,43
2017,B,231,product_14,28
2017,B,231,product_15,1
2017,B,231,product_18,82
2017,B,231,product_3,104
2017,B,231,product_31,3
2017,B,231,product_37,18
2017,B,231,product_38,4
2017,B,231,product_42,33
2017,B,231,product_43,4
2017,B,231,product_45,45
2017,B,231,product_48,1
2017,B,231,product_5,2
2017,B,231,product_50,2
2017,B,231,product_54,8
2017,B,231,product_55,35
2017,B,231,product_64,5
2017,B,231,product_8,71
2017,B,234,product_14,3
2017,B,234,product_18,4
2017,B,234,product_3,6
2017,B,234,product_37,12
2017,B,234,product_42,2
2017,B,234,product_45,1
2017,B,234,product_48,2
2017,B,234,product_55,17
2017,B,234,product_64,1
2017,B,234,product_8,52
2017,B,237,product_1,6
2017,B,237,product_11,3
2017,B,237,product_12,5
2017,B,237,product_14,34
2017,B,237,product_15,12
2017,B,237,product_17,14
2017,B,237,product_18,226
2017,B,237,product_21,9
2017,B,237,product_3,231
2017,B,237,product_31,4
2017,B,237,product_37,42
2017,B,237,product_38,7
2017,B,237,product_42,33
2017,B,237,product_43,5
2017,B,237,product_45,11
2017,B,237,product_48,4
2017,B,237,product_5,12
2017,B,237,product_50,22
2017,B,237,product_54,9
2017,B,237,product_55,133
2017,B,237,product_56,1
2017,B,237,product_60,4
2017,B,237,product_63,41
2017,B,237,product_64,29
2017,B,237,product_68,3
2017,B,237,product_7,3
2017,B,237,product_8,272
2017,B,238,product_14,1
2017,B,238,product_15,2
2017,B,238,product_17,1
2017,B,238,product_18,34
2017,B,238,product_3,16
2017,B,238,product_37,7
2017,B,238,product_42,3
2017,B,238,product_45,13
2017,B,238,product_55,3
2017,B,238,product_64,1
2017,B,238,product_8,26
2017,B,239,product_11,1
2017,B,239,product_14,17
2017,B,239,product_15,2
2017,B,239,product_18,23
2017,B,239,product_3,75
2017,B,239,product_37,27
2017,B,239,product_38,1
2017,B,239,product_42,4
2017,B,239,product_45,11
2017,B,239,product_48,1
2017,B,239,product_55,43
2017,B,239,product_63,2
2017,B,239,product_64,3
2017,B,239,product_7,1
2017,B,239,product_8,119
2017,B,240,product_14,20
2017,B,240,product_15,8
2017,B,240,product_17,2
2017,B,240,product_18,12
2017,B,240,product_21,2
2017,B,240,product_3,51
2017,B,240,product_31,1
2017,B,240,product_37,32
2017,B,240,product_42,3
2017,B,240,product_45,1
2017,B,240,product_48,7
2017,B,240,product_5,1
2017,B,240,product_51,2
2017,B,240,product_54,3
2017,B,240,product_55,67
2017,B,240,product_63,1
2017,B,240,product_64,4
2017,B,240,product_66,1
2017,B,240,product_7,1
2017,B,240,product_8,113
2017,B,247,product_14,2
2017,B,247,product_15,3
2017,B,247,product_17,2
2017,B,247,product_18,11
2017,B,247,product_3,26
2017,B,247,product_37,2
2017,B,247,product_42,1
2017,B,247,product_45,2
2017,B,247,product_55,5
2017,B,247,product_63,1
2017,B,247,product_64,4
2017,B,247,product_68,1
2017,B,247,product_7,1
2017,B,247,product_8,17
2017,B,251,product_14,5
2017,B,251,product_15,1
2017,B,251,product_17,1
2017,B,251,product_18,4
2017,B,251,product_3,22
2017,B,251,product_37,8
2017,B,251,product_45,2
2017,B,251,product_48,3
2017,B,251,product_5,4
2017,B,251,product_55,35
2017,B,251,product_63,1
2017,B,251,product_64,1
2017,B,251,product_8,35
2017,B,259,product_14,5
2017,B,259,product_15,1
2017,B,259,product_17,2
2017,B,259,product_18,9
2017,B,259,product_3,10
2017,B,259,product_37,64
2017,B,259,product_42,1
2017,B,259,product_45,2
2017,B,259,product_55,7
2017,B,259,product_60,1
2017,B,259,product_63,6
2017,B,259,product_8,25
2017,B,260,product_14,4
2017,B,260,product_18,25
2017,B,260,product_3,54
2017,B,260,product_37,4
2017,B,260,product_42,9
2017,B,260,product_45,20
2017,B,260,product_55,6
2017,B,260,product_63,4
2017,B,260,product_64,5
2017,B,260,product_8,52
2017,B,261,product_18,1
2017,B,261,product_3,2
2017,B,261,product_37,2
2017,B,261,product_55,1
2017,B,261,product_8,6
2017,B,264,product_14,1
2017,B,264,product_3,4
2017,B,264,product_37,3
2017,B,264,product_55,1
2017,B,264,product_8,3
2017,B,265,product_11,34
2017,B,265,product_14,83
2017,B,265,product_15,41
2017,B,265,product_17,348
2017,B,265,product_18,567
2017,B,265,product_21,8
2017,B,265,product_3,3309
2017,B,265,product_31,8
2017,B,265,product_37,173
2017,B,265,product_42,209
2017,B,265,product_43,21
2017,B,265,product_44,1
2017,B,265,product_45,20
2017,B,265,product_48,20
2017,B,265,product_5,285
2017,B,265,product_54,73
2017,B,265,product_55,270
2017,B,265,product_60,4
2017,B,265,product_63,309
2017,B,265,product_64,111
2017,B,265,product_67,1
2017,B,265,product_7,130
2017,B,265,product_8,3970
2017,B,269,product_14,4
2017,B,269,product_15,3
2017,B,269,product_17,3
2017,B,269,product_18,7
2017,B,269,product_21,2
2017,B,269,product_3,12
2017,B,269,product_42,1
2017,B,269,product_43,1
2017,B,269,product_45,4
2017,B,269,product_46,2
2017,B,269,product_55,13
2017,B,269,product_64,1
2017,B,269,product_8,9
2017,B,270,product_14,19
2017,B,270,product_15,10
2017,B,270,product_18,2
2017,B,270,product_3,25
2017,B,270,product_31,1
2017,B,270,product_37,52
2017,B,270,product_42,2
2017,B,270,product_43,1
2017,B,270,product_45,1
2017,B,270,product_5,2
2017,B,270,product_50,1
2017,B,270,product_55,62
2017,B,270,product_63,2
2017,B,270,product_64,1
2017,B,270,product_8,59
2017,B,271,product_1,1
2017,B,271,product_14,13
2017,B,271,product_15,1
2017,B,271,product_18,15
2017,B,271,product_3,35
2017,B,271,product_37,8
2017,B,271,product_38,1
2017,B,271,product_42,9
2017,B,271,product_45,12
2017,B,271,product_5,1
2017,B,271,product_55,17
2017,B,271,product_64,2
2017,B,271,product_8,29
2017,B,274,product_14,3
2017,B,274,product_15,3
2017,B,274,product_18,22
2017,B,274,product_3,29
2017,B,274,product_37,3
2017,B,274,product_42,8
2017,B,274,product_43,1
2017,B,274,product_45,17
2017,B,274,product_5,1
2017,B,274,product_55,5
2017,B,274,product_64,2
2017,B,274,product_8,16
2017,B,276,product_1,1
2017,B,276,product_14,86
2017,B,276,product_15,22
2017,B,276,product_17,138
2017,B,276,product_18,55
2017,B,276,product_21,9
2017,B,276,product_27,1
2017,B,276,product_3,531
2017,B,276,product_31,5
2017,B,276,product_37,170
2017,B,276,product_38,8
2017,B,276,product_42,19
2017,B,276,product_43,18
2017,B,276,product_45,19
2017,B,276,product_48,14
2017,B,276,product_5,19
2017,B,276,product_54,2
2017,B,276,product_55,493
2017,B,276,product_56,5
2017,B,276,product_60,4
2017,B,276,product_63,21
2017,B,276,product_64,66
2017,B,276,product_67,2
2017,B,276,product_7,8
2017,B,276,product_8,1300
2017,B,277,product_14,37
2017,B,277,product_15,16
2017,B,277,product_17,1
2017,B,277,product_18,200
2017,B,277,product_21,1
2017,B,277,product_3,256
2017,B,277,product_31,8
2017,B,277,product_32,5
2017,B,277,product_37,68
2017,B,277,product_42,89
2017,B,277,product_43,14
2017,B,277,product_45,2
2017,B,277,product_48,5
2017,B,277,product_55,93
2017,B,277,product_57,22
2017,B,277,product_60,1
2017,B,277,product_63,61
2017,B,277,product_64,16
2017,B,277,product_7,4
2017,B,277,product_8,256
2017,B,285,product_14,7
2017,B,285,product_15,4
2017,B,285,product_18,35
2017,B,285,product_21,1
2017,B,285,product_3,69
2017,B,285,product_37,28
2017,B,285,product_42,22
2017,B,285,product_45,11
2017,B,285,product_48,1
2017,B,285,product_5,1
2017,B,285,product_54,3
2017,B,285,product_55,29
2017,B,285,product_60,1
2017,B,285,product_63,19
2017,B,285,product_64,10
2017,B,285,product_7,1
2017,B,285,product_8,79
2017,B,293,product_14,7
2017,B,293,product_15,4
2017,B,293,product_17,1
2017,B,293,product_18,30
2017,B,293,product_21,1
2017,B,293,product_3,51
2017,B,293,product_37,29
2017,B,293,product_38,1
2017,B,293,product_42,1
2017,B,293,product_43,3
2017,B,293,product_45,27
2017,B,293,product_48,2
2017,B,293,product_54,1
2017,B,293,product_55,24
2017,B,293,product_63,7
2017,B,293,product_64,3
2017,B,293,product_8,122
2017,B,296,product_14,14
2017,B,296,product_15,4
2017,B,296,product_17,1
2017,B,296,product_18,4
2017,B,296,product_21,6
2017,B,296,product_3,33
2017,B,296,product_37,11
2017,B,296,product_42,2
2017,B,296,product_48,1
2017,B,296,product_5,1
2017,B,296,product_55,33
2017,B,296,product_63,1
2017,B,296,product_64,3
2017,B,296,product_8,50
2017,B,300,product_14,1
2017,B,300,product_15,1
2017,B,300,product_3,12
2017,B,300,product_45,1
2017,B,300,product_55,4
2017,B,300,product_64,1
2017,B,300,product_8,26
2017,B,301,product_14,20
2017,B,301,product_15,1
2017,B,301,product_18,2
2017,B,301,product_21,1
2017,B,301,product_3,165
2017,B,301,product_37,24
2017,B,301,product_42,2
2017,B,301,product_43,5
2017,B,301,product_45,25
2017,B,301,product_48,2
2017,B,301,product_5,1
2017,B,301,product_55,140
2017,B,301,product_56,4
2017,B,301,product_60,4
2017,B,301,product_63,8
2017,B,301,product_64,16
2017,B,301,product_69,5
2017,B,301,product_7,1
2017,B,301,product_8,372
2017,B,303,product_14,8
2017,B,303,product_15,2
2017,B,303,product_17,1
2017,B,303,product_21,1
2017,B,303,product_3,5
2017,B,303,product_37,20
2017,B,303,product_42,1
2017,B,303,product_43,1
2017,B,303,product_55,17
2017,B,303,product_63,3
2017,B,303,product_64,3
2017,B,303,product_8,24
2017,B,307,product_14,6
2017,B,307,product_15,3
2017,B,307,product_21,1
2017,B,307,product_3,3
2017,B,307,product_37,5
2017,B,307,product_48,1
2017,B,307,product_55,29
2017,B,307,product_60,4
2017,B,307,product_63,1
2017,B,307,product_64,2
2017,B,307,product_8,11
2017,B,308,product_14,5
2017,B,308,product_15,3
2017,B,308,product_3,5
2017,B,308,product_31,1
2017,B,308,product_37,6
2017,B,308,product_5,4
2017,B,308,product_55,11
2017,B,308,product_8,11
2017,B,319,product_14,8
2017,B,319,product_15,3
2017,B,319,product_17,1
2017,B,319,product_18,8
2017,B,319,product_3,35
2017,B,319,product_31,2
2017,B,319,product_37,8
2017,B,319,product_42,2
2017,B,319,product_43,1
2017,B,319,product_45,6
2017,B,319,product_46,1
2017,B,319,product_5,2
2017,B,319,product_55,17
2017,B,319,product_64,6
2017,B,319,product_8,56
2017,B,324,product_14,3
2017,B,324,product_15,2
2017,B,324,product_17,1
2017,B,324,product_18,3
2017,B,324,product_21,7
2017,B,324,product_3,18
2017,B,324,product_31,1
2017,B,324,product_37,4
2017,B,324,product_42,2
2017,B,324,product_45,5
2017,B,324,product_5,1
2017,B,324,product_55,4
2017,B,324,product_63,1
2017,B,324,product_8,16
2017,B,326,product_14,9
2017,B,326,product_15,5
2017,B,326,product_18,13
2017,B,326,product_21,1
2017,B,326,product_3,57
2017,B,326,product_37,9
2017,B,326,product_42,4
2017,B,326,product_43,1
2017,B,326,product_45,2
2017,B,326,product_48,5
2017,B,326,product_5,2
2017,B,326,product_55,63
2017,B,326,product_63,1
2017,B,326,product_8,91
2017,B,328,product_14,3
2017,B,328,product_18,2
2017,B,328,product_3,3
2017,B,328,product_37,9
2017,B,328,product_42,1
2017,B,328,product_43,1
2017,B,328,product_45,3
2017,B,328,product_55,20
2017,B,328,product_8,17
2017,B,339,product_1,1
2017,B,339,product_14,9
2017,B,339,product_15,1
2017,B,339,product_17,1
2017,B,339,product_18,5
2017,B,339,product_21,1
2017,B,339,product_3,42
2017,B,339,product_31,1
2017,B,339,product_37,16
2017,B,339,product_38,2
2017,B,339,product_42,1
2017,B,339,product_43,2
2017,B,339,product_48,1
2017,B,339,product_5,4
2017,B,339,product_55,52
2017,B,339,product_60,1
2017,B,339,product_63,1
2017,B,339,product_64,4
2017,B,339,product_8,78
2017,B,341,product_18,1
2017,B,341,product_3,1
2017,B,341,product_55,3
2017,B,341,product_60,1
2017,B,341,product_8,5
2017,B,353,product_14,30
2017,B,353,product_15,5
2017,B,353,product_17,4
2017,B,353,product_18,22
2017,B,353,product_19,1
2017,B,353,product_21,4
2017,B,353,product_3,181
2017,B,353,product_35,1
2017,B,353,product_37,48
2017,B,353,product_38,1
2017,B,353,product_42,16
2017,B,353,product_43,1
2017,B,353,product_45,3
2017,B,353,product_48,1
2017,B,353,product_5,1
2017,B,353,product_55,66
2017,B,353,product_63,8
2017,B,353,product_64,98
2017,B,353,product_7,1
2017,B,353,product_8,211
2017,B,354,product_14,6
2017,B,354,product_15,11
2017,B,354,product_18,5
2017,B,354,product_3,31
2017,B,354,product_37,4
2017,B,354,product_42,6
2017,B,354,product_5,3
2017,B,354,product_50,2
2017,B,354,product_55,117
2017,B,354,product_60,1
2017,B,354,product_63,1
2017,B,354,product_64,2
2017,B,354,product_8,46
2017,B,355,product_14,14
2017,B,355,product_15,1
2017,B,355,product_17,5
2017,B,355,product_18,22
2017,B,355,product_3,54
2017,B,355,product_31,1
2017,B,355,product_37,40
2017,B,355,product_38,3
2017,B,355,product_42,11
2017,B,355,product_43,2
2017,B,355,product_45,3
2017,B,355,product_48,1
2017,B,355,product_5,3
2017,B,355,product_55,19
2017,B,355,product_63,1
2017,B,355,product_64,4
2017,B,355,product_8,57
2017,C,0,product_14,1
2017,C,0,product_18,1
2017,C,0,product_21,6
2017,C,0,product_3,15
2017,C,0,product_37,2
2017,C,0,product_38,2
2017,C,0,product_42,2
2017,C,0,product_55,3
2017,C,0,product_63,2
2017,C,0,product_64,3
2017,C,0,product_7,1
2017,C,0,product_8,21
2017,C,12,product_14,1
2017,C,13,product_14,3
2017,C,13,product_15,1
2017,C,13,product_18,3
2017,C,13,product_27,1
2017,C,13,product_3,146
2017,C,13,product_37,17
2017,C,13,product_38,3
2017,C,13,product_42,12
2017,C,13,product_45,1
2017,C,13,product_48,1
2017,C,13,product_5,2
2017,C,13,product_54,10
2017,C,13,product_55,8
2017,C,13,product_63,8
2017,C,13,product_64,9
2017,C,13,product_7,17
2017,C,13,product_8,152
2017,C,16,product_14,2
2017,C,16,product_21,1
2017,C,16,product_3,31
2017,C,16,product_37,8
2017,C,16,product_38,1
2017,C,16,product_42,2
2017,C,16,product_5,3
2017,C,16,product_55,10
2017,C,16,product_8,63
2017,C,19,product_3,4
2017,C,19,product_37,2
2017,C,19,product_43,1
2017,C,19,product_64,1
2017,C,19,product_8,3
2017,C,29,product_14,4
2017,C,29,product_3,12
2017,C,29,product_37,17
2017,C,29,product_38,1
2017,C,29,product_43,1
2017,C,29,product_48,2
2017,C,29,product_55,10
2017,C,29,product_63,3
2017,C,29,product_64,1
2017,C,29,product_8,26
2017,C,35,product_15,5
2017,C,35,product_18,2
2017,C,35,product_21,1
2017,C,35,product_3,70
2017,C,35,product_37,6
2017,C,35,product_38,7
2017,C,35,product_42,5
2017,C,35,product_43,1
2017,C,35,product_50,2
2017,C,35,product_55,4
